"nb_inscrits,nb_presents,taux_reussite,taux_mentions,cluster"
"29,29,1.0,0.8275862068965517,0"
"5,5,0.8,0.25,0"
"41,41,0.8536585365853658,0.5714285714285714,0"
"179,179,0.776536312849162,0.49640287769784175,0"
"93,93,0.7741935483870968,0.5138888888888888,0"
"41,41,0.7317073170731707,0.5666666666666667,0"
"40,40,0.95,0.7894736842105263,0"
"3,3,1.0,0.6666666666666666,0"
"21,21,0.7142857142857143,0.4666666666666667,0"
"3,3,0.6666666666666666,1.0,0"
"1,1,1.0,1.0,0"
"13,13,0.38461538461538464,0.2,0"
"8,8,0.625,0.4,0"
"9,9,0.5555555555555556,0.6,0"
"1,1,1.0,1.0,0"
"3,3,1.0,1.0,0"
"78,78,0.8461538461538461,0.4696969696969697,0"
"118,118,0.9830508474576272,0.6206896551724138,0"
"8,8,1.0,0.875,0"
"27,27,0.9259259259259259,0.64,0"
"48,48,0.9166666666666666,0.4090909090909091,0"
"73,73,0.958904109589041,0.44285714285714284,0"
"263,263,0.8859315589353612,0.44206008583690987,1"
"128,128,0.90625,0.5431034482758621,0"
"32,32,0.875,0.39285714285714285,0"
"28,28,0.8571428571428571,0.4583333333333333,0"
"216,216,0.9305555555555556,0.32338308457711445,1"
"392,392,0.8801020408163265,0.30434782608695654,1"
"160,160,0.85,0.25,1"
"19,19,0.7894736842105263,0.4,0"
"6,5,0.6666666666666666,1.0,0"
"2,2,1.0,1.0,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"1,1,0.0,,0"
"1,1,1.0,0.0,0"
"3,3,1.0,0.6666666666666666,0"
"1,1,1.0,1.0,0"
"3,3,1.0,1.0,0"
"2,2,1.0,1.0,0"
"7,6,0.7142857142857143,0.4,0"
"3,3,1.0,0.3333333333333333,0"
"15,15,0.9333333333333333,0.42857142857142855,0"
"19,19,0.7894736842105263,0.3333333333333333,0"
"4,4,0.75,0.3333333333333333,0"
"3,3,0.6666666666666666,0.0,0"
"2,2,1.0,1.0,0"
"3,3,1.0,1.0,0"
"2,2,1.0,0.5,0"
"52,52,0.7884615384615384,0.5853658536585366,0"
"1,1,1.0,0.0,0"
"13,12,0.8461538461538461,0.6363636363636364,0"
"1,1,1.0,0.0,0"
"5,5,0.8,0.5,0"
"37,37,0.7027027027027027,0.6153846153846154,0"
"2,1,0.0,,0"
"1,1,1.0,1.0,0"
"1,1,0.0,,0"
"1,0,0.0,,0"
"6,6,0.5,0.0,0"
"1,1,1.0,1.0,0"
"4,4,0.75,0.6666666666666666,0"
"5,5,1.0,0.4,0"
"1,1,1.0,1.0,0"
"5,5,0.8,0.25,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"45,45,0.4444444444444444,0.55,0"
"1,0,0.0,,0"
"2,2,1.0,0.0,0"
"2,2,1.0,0.0,0"
"1,1,1.0,0.0,0"
"9,8,0.4444444444444444,0.0,0"
"2,2,1.0,0.0,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"5,5,0.0,,0"
"1,1,1.0,0.0,0"
"1,1,1.0,0.0,0"
"10,10,0.3,0.3333333333333333,0"
"5,5,0.4,0.0,0"
"4505,4505,0.9773584905660377,0.6945264592323416,1"
"1,1,1.0,0.0,0"
"8,8,0.875,0.7142857142857143,0"
"1,1,1.0,1.0,0"
"27,27,0.9259259259259259,0.84,0"
"42,42,0.9761904761904762,0.6585365853658537,0"
"1,1,0.0,,0"
"5,5,0.6,0.0,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"3,3,1.0,1.0,0"
"8,8,1.0,0.625,0"
"9,9,1.0,0.5555555555555556,0"
"2,2,1.0,0.5,0"
"68,68,0.8823529411764706,0.6833333333333333,0"
"12,12,0.8333333333333334,0.4,0"
"5,5,0.8,0.75,0"
"6,6,1.0,0.8333333333333334,0"
"4,4,0.75,0.6666666666666666,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"2,2,1.0,0.5,0"
"2,2,1.0,0.5,0"
"3,3,1.0,0.6666666666666666,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"8,8,1.0,0.625,0"
"28,27,0.8214285714285714,0.5217391304347826,0"
"7,7,0.7142857142857143,0.4,0"
"7,7,1.0,0.42857142857142855,0"
"11,11,0.9090909090909091,0.2,0"
"19,19,0.9473684210526315,0.2222222222222222,0"
"31,30,0.9354838709677419,0.4482758620689655,0"
"4,3,0.75,0.3333333333333333,0"
"49,47,0.7959183673469388,0.28205128205128205,0"
"248,248,0.8346774193548387,0.5700483091787439,1"
"9,9,0.8888888888888888,0.875,0"
"1,1,1.0,1.0,0"
"113,113,0.8849557522123894,0.69,0"
"232,232,0.8275862068965517,0.6041666666666666,0"
"56,56,0.8928571428571429,0.74,0"
"3,3,1.0,0.6666666666666666,0"
"103,103,0.8446601941747572,0.6436781609195402,0"
"260,258,0.9038461538461539,0.6978723404255319,1"
"50,50,0.88,0.8409090909090909,0"
"6,6,1.0,0.8333333333333334,0"
"8,8,0.75,0.6666666666666666,0"
"5,5,0.4,0.5,0"
"39,39,0.8461538461538461,0.5454545454545454,0"
"61,60,0.8688524590163934,0.5849056603773585,0"
"7,7,0.7142857142857143,0.4,0"
"18,18,0.6111111111111112,0.7272727272727273,0"
"1,1,0.0,,0"
"31,31,0.967741935483871,0.8333333333333334,0"
"193,189,0.8549222797927462,0.48484848484848486,0"
"10,10,1.0,1.0,0"
"3,3,1.0,0.6666666666666666,0"
"418,418,0.9449760765550239,0.5215189873417722,1"
"96,93,0.8958333333333334,0.3953488372093023,0"
"48,48,1.0,0.7916666666666666,0"
"30,30,0.9333333333333333,0.5714285714285714,0"
"20,20,0.95,0.47368421052631576,0"
"5,5,1.0,0.6,0"
"15,15,1.0,0.8,0"
"9,9,1.0,0.4444444444444444,0"
"50,50,0.92,0.41304347826086957,0"
"27,27,0.9629629629629629,0.5384615384615384,0"
"147,147,0.9455782312925171,0.5035971223021583,0"
"397,397,0.9219143576826196,0.39344262295081966,1"
"336,336,0.8541666666666666,0.34494773519163763,1"
"9,9,1.0,0.5555555555555556,0"
"2,2,1.0,1.0,0"
"14,13,0.7857142857142857,0.6363636363636364,0"
"2,2,1.0,0.5,0"
"12,12,0.5833333333333334,0.8571428571428571,0"
"3,3,1.0,0.6666666666666666,0"
"19,19,1.0,0.8421052631578947,0"
"1,1,0.0,,0"
"3,3,1.0,0.6666666666666666,0"
"7,7,0.7142857142857143,1.0,0"
"3,3,1.0,0.3333333333333333,0"
"1,1,1.0,1.0,0"
"34,34,0.9117647058823529,0.6129032258064516,0"
"3,3,1.0,0.6666666666666666,0"
"14,14,0.7857142857142857,0.2727272727272727,0"
"1,1,1.0,1.0,0"
"102,99,0.8529411764705882,0.4942528735632184,0"
"15,15,0.6666666666666666,0.7,0"
"14,14,1.0,0.7857142857142857,0"
"14,14,0.8571428571428571,0.4166666666666667,0"
"11,11,0.8181818181818182,0.7777777777777778,0"
"70,70,0.9285714285714286,0.8307692307692308,0"
"1,1,0.0,,0"
"41,41,0.926829268292683,0.7368421052631579,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"7,7,0.7142857142857143,0.2,0"
"77,74,0.6883116883116883,0.39622641509433965,0"
"26,26,0.8846153846153846,0.4782608695652174,0"
"5,4,0.6,0.3333333333333333,0"
"1,1,1.0,0.0,0"
"93,92,0.9032258064516129,0.5476190476190477,0"
"3,3,0.6666666666666666,0.0,0"
"20,19,0.8,0.4375,0"
"36,35,0.7222222222222222,0.34615384615384615,0"
"2,1,0.5,0.0,0"
"8,7,0.75,0.6666666666666666,0"
"1,1,1.0,1.0,0"
"2,2,0.5,1.0,0"
"20,20,0.65,0.5384615384615384,0"
"2,2,0.5,0.0,0"
"1,1,0.0,,0"
"3,3,1.0,0.3333333333333333,0"
"3,3,0.3333333333333333,1.0,0"
"2,2,0.5,0.0,0"
"1,1,1.0,0.0,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"3,3,0.0,,0"
"44,44,0.4090909090909091,0.1111111111111111,0"
"1,0,0.0,,0"
"1,1,1.0,0.0,0"
"1,1,0.0,,0"
"2,1,0.0,,0"
"1,0,0.0,,0"
"1,1,1.0,1.0,0"
"3,3,1.0,0.0,0"
"1,1,1.0,0.0,0"
"1,0,0.0,,0"
"1,1,1.0,1.0,0"
"1,1,1.0,0.0,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"1,1,1.0,0.0,0"
"1,1,1.0,0.0,0"
"27,27,0.48148148148148145,0.07692307692307693,0"
"5,5,0.2,0.0,0"
"3479,3479,0.9560218453578615,0.6407095610342755,1"
"15,15,0.8666666666666667,0.5384615384615384,0"
"7,7,0.8571428571428571,0.6666666666666666,0"
"8,8,1.0,0.375,0"
"8,8,0.875,0.8571428571428571,0"
"19,19,0.8421052631578947,0.8125,0"
"68,68,0.8529411764705882,0.603448275862069,0"
"17,17,0.4117647058823529,0.7142857142857143,0"
"24,24,0.7916666666666666,0.47368421052631576,0"
"22,21,0.6818181818181818,0.3333333333333333,0"
"15,15,0.4,0.5,0"
"6,6,0.6666666666666666,0.5,0"
"12,12,0.9166666666666666,0.5454545454545454,0"
"6,6,0.8333333333333334,0.8,0"
"9,9,0.5555555555555556,0.0,0"
"1,1,0.0,,0"
"12,12,0.8333333333333334,0.7,0"
"16,16,0.9375,0.5333333333333333,0"
"46,46,0.782608695652174,0.6388888888888888,0"
"3,3,1.0,0.6666666666666666,0"
"1,1,0.0,,0"
"5,5,1.0,0.6,0"
"1,1,1.0,1.0,0"
"155,155,0.8064516129032258,0.52,0"
"37,37,0.7567567567567568,0.42857142857142855,0"
"9,9,0.4444444444444444,0.5,0"
"5,5,0.8,0.25,0"
"118,116,0.8305084745762712,0.6836734693877551,0"
"8,8,1.0,0.75,0"
"13,13,1.0,0.9230769230769231,0"
"5,5,1.0,0.8,0"
"9,9,0.7777777777777778,0.7142857142857143,0"
"7,7,0.5714285714285714,1.0,0"
"6,6,0.6666666666666666,1.0,0"
"21,20,0.9047619047619048,0.631578947368421,0"
"12,12,0.9166666666666666,0.7272727272727273,0"
"48,48,0.875,0.5714285714285714,0"
"19,18,0.631578947368421,0.5,0"
"199,199,0.7788944723618091,0.5870967741935483,0"
"26,26,0.7307692307692307,0.5789473684210527,0"
"36,36,0.8888888888888888,0.59375,0"
"80,80,0.925,0.8378378378378378,0"
"2,2,1.0,0.5,0"
"53,53,0.8679245283018868,0.6086956521739131,0"
"41,41,0.8292682926829268,0.47058823529411764,0"
"5,5,0.8,0.75,0"
"12,11,0.5,0.5,0"
"23,23,0.8695652173913043,0.3,0"
"5,4,0.6,0.3333333333333333,0"
"2,2,1.0,1.0,0"
"10,10,1.0,0.4,0"
"9,9,1.0,0.3333333333333333,0"
"41,41,0.8780487804878049,0.5,0"
"43,43,0.9302325581395349,0.375,0"
"78,78,0.7307692307692307,0.47368421052631576,0"
"42,42,0.6190476190476191,0.34615384615384615,0"
"31,31,1.0,0.7419354838709677,0"
"8,8,0.625,0.8,0"
"32,32,0.75,0.5833333333333334,0"
"165,165,0.8484848484848485,0.5714285714285714,0"
"94,94,0.7659574468085106,0.5555555555555556,0"
"2,2,1.0,1.0,0"
"5,5,1.0,0.8,0"
"1,1,1.0,0.0,0"
"12,12,1.0,0.6666666666666666,0"
"22,22,0.8181818181818182,0.7222222222222222,0"
"25,25,0.88,0.6363636363636364,0"
"5,5,1.0,0.4,0"
"7,7,0.5714285714285714,0.25,0"
"5,5,0.6,1.0,0"
"50,50,0.88,0.6136363636363636,0"
"1,1,1.0,1.0,0"
"1,1,1.0,0.0,0"
"3,3,0.6666666666666666,0.5,0"
"5,5,1.0,0.2,0"
"59,59,0.9152542372881356,0.8148148148148148,0"
"27,27,0.9629629629629629,0.3076923076923077,0"
"1,1,1.0,1.0,0"
"3,3,1.0,0.6666666666666666,0"
"69,69,0.855072463768116,0.4067796610169492,0"
"112,112,0.9642857142857143,0.48148148148148145,0"
"7,7,1.0,0.8571428571428571,0"
"20,20,0.95,0.8421052631578947,0"
"62,62,0.8870967741935484,0.45454545454545453,0"
"79,79,0.8987341772151899,0.5211267605633803,0"
"253,253,0.9288537549407114,0.5063829787234042,1"
"142,142,0.971830985915493,0.6811594202898551,0"
"27,27,0.8148148148148148,0.6363636363636364,0"
"37,37,0.972972972972973,0.6666666666666666,0"
"167,167,0.9041916167664671,0.4503311258278146,1"
"363,363,0.8677685950413223,0.30793650793650795,1"
"165,165,0.8181818181818182,0.26666666666666666,1"
"20,20,0.9,0.2222222222222222,0"
"7,7,1.0,0.7142857142857143,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"1,1,0.0,,0"
"1,1,1.0,1.0,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"3,3,1.0,0.6666666666666666,0"
"2,2,1.0,0.5,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"9,9,0.7777777777777778,0.5714285714285714,0"
"3,3,0.3333333333333333,0.0,0"
"2,2,1.0,1.0,0"
"10,10,0.9,1.0,0"
"11,9,0.7272727272727273,0.125,0"
"2,2,1.0,0.5,0"
"1,1,1.0,0.0,0"
"5,5,1.0,0.8,0"
"1,1,1.0,0.0,0"
"2,2,0.5,0.0,0"
"76,75,0.7236842105263158,0.5636363636363636,0"
"1,1,1.0,1.0,0"
"2,2,1.0,0.5,0"
"8,7,0.625,0.6,0"
"1,1,1.0,1.0,0"
"4,4,1.0,0.25,0"
"40,39,0.8,0.71875,0"
"3,2,0.6666666666666666,0.5,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"2,1,0.5,1.0,0"
"3,3,0.0,,0"
"5,5,1.0,1.0,0"
"2,2,0.5,0.0,0"
"1,1,1.0,1.0,0"
"45,29,0.4666666666666667,0.6666666666666666,0"
"3,3,1.0,0.0,0"
"1,0,0.0,,0"
"6,6,1.0,0.16666666666666666,0"
"1,1,0.0,,0"
"2,0,0.0,,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"5,3,0.2,0.0,0"
"2,2,1.0,0.0,0"
"7,5,0.2857142857142857,0.5,0"
"4700,4700,0.9704255319148937,0.7094935321201491,1"
"1,1,1.0,0.0,0"
"5,5,1.0,0.4,0"
"14,14,1.0,0.6428571428571429,0"
"27,27,0.9629629629629629,0.8846153846153846,0"
"49,49,0.8367346938775511,0.5121951219512195,0"
"1,1,1.0,1.0,0"
"1,1,0.0,,0"
"2,2,0.5,1.0,0"
"1,1,1.0,0.0,0"
"1,1,1.0,0.0,0"
"2,2,1.0,1.0,0"
"6,6,1.0,0.5,0"
"4,4,0.75,0.3333333333333333,0"
"8,8,1.0,0.875,0"
"4,4,0.75,0.6666666666666666,0"
"63,63,0.873015873015873,0.7272727272727273,0"
"8,8,1.0,0.625,0"
"7,7,0.5714285714285714,0.75,0"
"1,1,1.0,0.0,0"
"6,6,0.6666666666666666,0.75,0"
"7,7,0.8571428571428571,0.6666666666666666,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"4,4,0.75,0.6666666666666666,0"
"2,2,1.0,0.5,0"
"34,33,0.7647058823529411,0.38461538461538464,0"
"5,5,0.8,0.75,0"
"9,9,0.8888888888888888,0.5,0"
"9,9,0.5555555555555556,0.2,0"
"16,15,0.6875,0.18181818181818182,0"
"28,28,0.9285714285714286,0.34615384615384615,0"
"5,5,1.0,0.6,0"
"5,5,0.8,0.75,0"
"12,12,0.6666666666666666,0.625,0"
"42,41,0.8095238095238095,0.4411764705882353,0"
"273,273,0.8205128205128205,0.6160714285714286,1"
"11,11,0.8181818181818182,0.4444444444444444,0"
"3,3,0.3333333333333333,1.0,0"
"91,91,0.9230769230769231,0.6904761904761905,0"
"246,245,0.8699186991869918,0.6355140186915887,1"
"51,51,0.9215686274509803,0.7446808510638298,0"
"1,1,1.0,0.0,0"
"3,3,1.0,1.0,0"
"56,56,0.9107142857142857,0.7254901960784313,0"
"104,104,0.8653846153846154,0.6333333333333333,0"
"255,255,0.9294117647058824,0.7637130801687764,1"
"8,8,1.0,0.5,0"
"9,9,0.7777777777777778,0.5714285714285714,0"
"6,6,1.0,0.8333333333333334,0"
"37,37,0.8108108108108109,0.8666666666666667,0"
"68,67,0.9264705882352942,0.6984126984126984,0"
"9,9,0.7777777777777778,0.7142857142857143,0"
"1,1,0.0,,0"
"26,26,1.0,0.8461538461538461,0"
"190,183,0.8736842105263158,0.5421686746987951,0"
"3,3,1.0,1.0,0"
"2,2,1.0,1.0,0"
"443,443,0.9300225733634312,0.5898058252427184,1"
"97,94,0.8969072164948454,0.5287356321839081,0"
"41,41,0.975609756097561,0.725,0"
"28,28,1.0,0.75,0"
"13,13,1.0,0.3076923076923077,0"
"10,10,1.0,0.1,0"
"11,11,1.0,0.6363636363636364,0"
"8,8,1.0,0.375,0"
"69,69,0.8840579710144928,0.5409836065573771,0"
"38,38,0.9736842105263158,0.4864864864864865,0"
"113,113,0.9646017699115044,0.6146788990825688,0"
"338,338,0.9112426035502958,0.461038961038961,1"
"310,310,0.8903225806451613,0.3804347826086957,1"
"5,5,1.0,0.4,0"
"1,1,0.0,,0"
"15,14,0.7333333333333333,0.36363636363636365,0"
"1,1,0.0,,0"
"12,12,0.75,0.6666666666666666,0"
"7,7,1.0,1.0,0"
"2,2,0.5,1.0,0"
"27,27,0.9629629629629629,0.8461538461538461,0"
"2,2,0.5,0.0,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,0.0,0"
"6,6,1.0,0.6666666666666666,0"
"9,9,0.5555555555555556,0.8,0"
"2,2,1.0,1.0,0"
"5,5,0.4,0.5,0"
"2,2,1.0,1.0,0"
"37,35,0.8378378378378378,0.5806451612903226,0"
"2,2,1.0,1.0,0"
"19,19,0.8947368421052632,0.8823529411764706,0"
"1,1,1.0,0.0,0"
"119,115,0.7647058823529411,0.46153846153846156,0"
"26,26,0.7307692307692307,0.42105263157894735,0"
"11,11,0.7272727272727273,0.75,0"
"19,19,1.0,0.7894736842105263,0"
"25,25,0.8,0.5,0"
"56,55,0.8928571428571429,0.78,0"
"2,2,1.0,1.0,0"
"31,31,0.8064516129032258,0.64,0"
"1,1,1.0,1.0,0"
"3,3,1.0,1.0,0"
"18,18,0.9444444444444444,0.35294117647058826,0"
"64,62,0.75,0.4583333333333333,0"
"27,20,0.2962962962962963,0.375,0"
"2,2,0.5,0.0,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"81,78,0.9506172839506173,0.4935064935064935,0"
"2,2,0.5,0.0,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"12,12,0.6666666666666666,0.5,0"
"1,1,1.0,1.0,0"
"37,31,0.6756756756756757,0.52,0"
"4,4,0.25,1.0,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"9,8,0.6666666666666666,0.6666666666666666,0"
"2,2,1.0,0.0,0"
"1,1,1.0,0.0,0"
"23,22,0.782608695652174,0.5555555555555556,0"
"2,2,0.5,0.0,0"
"1,1,1.0,1.0,0"
"3,3,0.6666666666666666,0.5,0"
"2,2,1.0,1.0,0"
"1,1,0.0,,0"
"1,1,1.0,0.0,0"
"2,2,1.0,0.5,0"
"37,27,0.35135135135135137,0.23076923076923078,0"
"1,1,0.0,,0"
"1,0,0.0,,0"
"1,0,0.0,,0"
"2,0,0.0,,0"
"1,1,1.0,0.0,0"
"1,1,0.0,,0"
"4,2,0.25,0.0,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"2,0,0.0,,0"
"1,0,0.0,,0"
"3,1,0.3333333333333333,1.0,0"
"2,2,0.0,,0"
"1,1,0.0,,0"
"1,1,1.0,0.0,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"2,1,0.0,,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"1,1,0.0,,0"
"2,1,0.0,,0"
"10,8,0.4,0.0,0"
"5,3,0.2,0.0,0"
"3400,3400,0.9552941176470588,0.6520935960591133,1"
"12,12,0.8333333333333334,0.5,0"
"8,8,0.875,0.2857142857142857,0"
"7,7,0.8571428571428571,0.5,0"
"4,4,0.75,1.0,0"
"20,20,0.95,0.8421052631578947,0"
"69,69,0.8985507246376812,0.6451612903225806,0"
"18,18,0.8888888888888888,0.4375,0"
"26,26,0.6538461538461539,0.47058823529411764,0"
"23,23,0.7391304347826086,0.47058823529411764,0"
"13,13,0.5384615384615384,0.2857142857142857,0"
"7,7,0.5714285714285714,0.5,0"
"10,10,0.8,0.875,0"
"7,7,1.0,0.5714285714285714,0"
"13,13,0.6153846153846154,0.625,0"
"2,2,0.5,0.0,0"
"3,3,1.0,0.3333333333333333,0"
"12,12,0.5833333333333334,0.42857142857142855,0"
"18,18,0.6111111111111112,0.36363636363636365,0"
"51,51,0.8627450980392157,0.7272727272727273,0"
"6,6,0.5,0.6666666666666666,0"
"1,1,1.0,1.0,0"
"9,9,0.8888888888888888,0.375,0"
"1,1,1.0,0.0,0"
"179,177,0.7932960893854749,0.5211267605633803,0"
"49,49,0.8163265306122449,0.55,0"
"16,16,0.625,0.4,0"
"6,6,0.6666666666666666,1.0,0"
"140,140,0.7428571428571429,0.5769230769230769,0"
"5,5,1.0,0.6,0"
"14,14,1.0,0.7857142857142857,0"
"7,7,0.8571428571428571,0.5,0"
"9,9,0.7777777777777778,0.7142857142857143,0"
"11,11,1.0,0.7272727272727273,0"
"5,5,1.0,0.4,0"
"17,17,0.5294117647058824,0.2222222222222222,0"
"19,19,0.8947368421052632,0.6470588235294118,0"
"56,56,0.875,0.6938775510204082,0"
"18,18,0.6111111111111112,0.7272727272727273,0"
"212,212,0.7735849056603774,0.6280487804878049,0"
"31,31,0.8387096774193549,0.7307692307692307,0"
"41,40,0.8292682926829268,0.7352941176470589,0"
"69,69,0.9710144927536232,0.835820895522388,0"
"4,4,1.0,0.5,0"
"81,76,0.7777777777777778,0.5873015873015873,0"
"37,37,0.6486486486486487,0.4166666666666667,0"
"12,12,0.9166666666666666,0.6363636363636364,0"
"4,4,0.75,0.6666666666666666,0"
"17,17,0.6470588235294118,0.45454545454545453,0"
"11,11,1.0,0.18181818181818182,0"
"4,4,1.0,0.5,0"
"10,10,0.9,0.5555555555555556,0"
"11,11,1.0,0.8181818181818182,0"
"48,48,0.8958333333333334,0.4186046511627907,0"
"8,8,0.875,0.2857142857142857,0"
"34,33,0.8529411764705882,0.27586206896551724,0"
"109,109,0.7889908256880734,0.47674418604651164,0"
"48,48,0.7916666666666666,0.5789473684210527,0"
"27,27,0.9629629629629629,0.8846153846153846,0"
"8,8,0.875,0.7142857142857143,0"
"45,44,0.8666666666666667,0.46153846153846156,0"
"211,211,0.8056872037914692,0.49411764705882355,0"
"81,79,0.8148148148148148,0.5,0"
"5,5,1.0,1.0,0"
"2,2,1.0,1.0,0"
"24,24,0.7916666666666666,0.47368421052631576,0"
"4,4,1.0,0.25,0"
"18,18,0.7777777777777778,0.7857142857142857,0"
"6,6,1.0,0.6666666666666666,0"
"4,4,1.0,0.5,0"
"5,5,1.0,0.4,0"
"40,40,0.875,0.5428571428571428,0"
"4,4,0.5,1.0,0"
"10,10,0.9,0.3333333333333333,0"
"60,59,0.9833333333333333,0.8305084745762712,0"
"28,28,0.8928571428571429,0.64,0"
"2,2,1.0,1.0,0"
"57,57,0.8947368421052632,0.4117647058823529,0"
"112,110,0.9464285714285714,0.5,0"
"13,13,1.0,0.8461538461538461,0"
"23,23,1.0,0.6521739130434783,0"
"72,72,0.8611111111111112,0.3225806451612903,0"
"69,69,0.8695652173913043,0.38333333333333336,0"
"245,245,0.9102040816326531,0.3901345291479821,1"
"151,151,0.9403973509933775,0.5211267605633803,0"
"31,31,0.8387096774193549,0.5,0"
"30,30,0.8666666666666667,0.34615384615384615,0"
"158,158,0.930379746835443,0.5034013605442177,0"
"340,340,0.9058823529411765,0.30194805194805197,1"
"125,125,0.824,0.3300970873786408,0"
"15,15,1.0,0.26666666666666666,0"
"1,1,0.0,,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"2,2,1.0,1.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,0.0,0"
"4,4,1.0,0.75,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"7,7,0.8571428571428571,0.5,0"
"2,2,1.0,0.0,0"
"2,2,1.0,0.5,0"
"8,8,1.0,0.75,0"
"11,11,0.8181818181818182,0.6666666666666666,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"2,2,1.0,1.0,0"
"9,9,0.8888888888888888,1.0,0"
"2,2,1.0,0.0,0"
"45,41,0.8666666666666667,0.6666666666666666,0"
"1,1,1.0,0.0,0"
"5,5,1.0,0.8,0"
"6,6,0.8333333333333334,0.8,0"
"1,1,1.0,0.0,0"
"21,19,0.7619047619047619,0.8125,0"
"1,1,0.0,,0"
"3,3,1.0,0.6666666666666666,0"
"1,0,0.0,,0"
"3,3,1.0,0.6666666666666666,0"
"3,3,0.6666666666666666,0.5,0"
"2,2,0.5,1.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"2,2,1.0,1.0,0"
"9,9,1.0,0.8888888888888888,0"
"1,1,1.0,1.0,0"
"7,7,1.0,1.0,0"
"39,30,0.48717948717948717,0.7894736842105263,0"
"2,2,1.0,0.0,0"
"2,1,0.5,0.0,0"
"5,5,0.8,0.0,0"
"1,0,0.0,,0"
"3,1,0.3333333333333333,0.0,0"
"3,2,0.3333333333333333,0.0,0"
"1,1,1.0,0.0,0"
"1,1,1.0,0.0,0"
"2,2,0.5,0.0,0"
"4,3,0.25,1.0,0"
"1,1,1.0,0.0,0"
"7,5,0.42857142857142855,0.3333333333333333,0"
"3,3,0.6666666666666666,0.5,0"
"8,8,0.625,0.2,0"
"1,1,1.0,0.0,0"
"1,0,0.0,,0"
"4774,4774,0.9853372434017595,0.7750850340136054,1"
"2,2,1.0,1.0,0"
"14,14,0.8571428571428571,0.4166666666666667,0"
"1,1,1.0,1.0,0"
"18,18,1.0,0.9444444444444444,0"
"30,30,0.9,0.5555555555555556,0"
"1,1,1.0,1.0,0"
"1,1,0.0,,0"
"7,7,1.0,0.2857142857142857,0"
"4,4,1.0,0.5,0"
"2,2,1.0,1.0,0"
"5,5,1.0,0.4,0"
"2,2,0.5,1.0,0"
"8,8,0.625,0.8,0"
"7,7,1.0,0.8571428571428571,0"
"69,69,0.8695652173913043,0.6166666666666667,0"
"9,9,0.8888888888888888,0.75,0"
"8,8,0.75,0.5,0"
"3,3,1.0,0.6666666666666666,0"
"8,8,1.0,0.5,0"
"4,4,1.0,1.0,0"
"1,1,1.0,1.0,0"
"1,1,0.0,,0"
"1,1,1.0,0.0,0"
"1,1,1.0,1.0,0"
"1,1,1.0,1.0,0"
"2,2,1.0,1.0,0"
"4,4,1.0,0.75,0"
"2,2,1.0,0.5,0"
"1,1,1.0,0.0,0"
"2,2,1.0,0.5,0"
"29,29,0.896551724137931,0.4230769230769231,0"
"6,6,0.6666666666666666,0.25,0"
"8,8,1.0,0.625,0"
"8,8,1.0,0.375,0"
"1,1,1.0,1.0,0"
"17,17,0.7647058823529411,0.7692307692307693,0"
"33,32,0.9090909090909091,0.6,0"
"2,2,1.0,1.0,0"
"7,7,1.0,0.2857142857142857,0"
"9,9,0.7777777777777778,0.5714285714285714,0"
"37,36,0.8918918918918919,0.42424242424242425,0"
"271,271,0.8560885608856088,0.5431034482758621,1"
"8,8,0.75,0.3333333333333333,0"
"2,2,1.0,1.0,0"
"2,2,1.0,0.5,0"
